Poludnie,W16W10W13,138
Poludnie,W16W35W23,138
Lagiewniki,W22W22W14,138
Skawina,W1W1W39,139
Skawina,W1W47W47,139
Skawina,W1W47W3,139
Skawina,W1W47W9,139
Skawina,W1W47W25,139
Skawina,W1W47W48,139
Skawina,W1W47W49,139
Skawina,W1W47W50,139
Skawina,W3W8W28,139
Poludnie,W9W23W15,139
Poludnie,W10W17W15,139
Poludnie,W14W12W23,139
Poludnie,W15W12W12,139
Poludnie,W15W12W10,139
Poludnie,W16W17W20,139
Poludnie,W16W17W22,139
Poludnie,W16W35W15,139
Blacharska,W29W41W18,139
Blacharska,W29W41W32,139
Skawina,W1W1W19,140
Skawina,W1W1W46,140
Skawina,W1W3W3,140
Skawina,W1W3W9,140
Skawina,W1W3W25,140
Skawina,W1W3W47,140
Skawina,W1W3W48,140
Skawina,W1W3W49,140
Skawina,W1W3W50,140
Poludnie,W12W14W10,140
Poludnie,W12W14W12,140
Poludnie,W14W12W15,140
Poludnie,W15W12W14,140
Poludnie,W16W10W10,140
Poludnie,W16W10W12,140
Poludnie,W16W17W17,140
Poludnie,W16W17W16,140
Blacharska,W29W41W36,140
Blacharska,W29W41W39,140
Poludnie,W9W23W26,141
Poludnie,W10W17W26,141
Poludnie,W12W14W14,141
Poludnie,W16W10W14,141
Poludnie,W16W17W23,141
Poludnie,W16W35W26,141
Lagiewniki,W18W22W11,141
Lagiewniki,W18W22W13,141
Lagiewniki,W22W20W11,141
Lagiewniki,W22W20W13,141
Lagiewniki,W22W26W11,141
Lagiewniki,W22W26W13,141
Blacharska,W29W41W33,141
Blacharska,W29W41W42,141
Blacharska,W29W41W43,141
Skawina,W1W50W50,142
Skawina,W1W50W3,142
Skawina,W1W50W9,142
Skawina,W1W50W25,142
Skawina,W1W50W47,142
Skawina,W1W50W48,142
Skawina,W1W50W49,142
Skawina,W3W8W31,142
Poludnie,W9W8W39,142
Poludnie,W14W12W26,142
Poludnie,W16W17W15,142
Lagiewniki,W22W16W35,142
Poludnie,W9W8W19,143
Poludnie,W9W8W46,143
Poludnie,W10W10W35,143
Poludnie,W12W15W35,143
Lagiewniki,W18W22W10,143
Lagiewniki,W18W22W12,143
Lagiewniki,W22W22W35,143
Lagiewniki,W22W20W10,143
Lagiewniki,W22W20W12,143
Lagiewniki,W22W26W10,143
Lagiewniki,W22W26W12,143
Skawina,W3W9W9,144
Skawina,W3W9W3,144
Skawina,W3W9W25,144
Skawina,W3W9W47,144
Skawina,W3W9W48,144
Skawina,W3W9W49,144
Skawina,W3W9W50,144
Poludnie,W8W8W28,144
Poludnie,W16W17W26,144
Lagiewniki,W18W21W18,144
Lagiewniki,W18W21W32,144
Lagiewniki,W18W22W14,144
Lagiewniki,W22W16W20,144
Lagiewniki,W22W16W22,144
Lagiewniki,W22W20W14,144
Lagiewniki,W22W26W14,144
Blacharska,W29W41W41,144
Blacharska,W29W41W21,144
Blacharska,W29W41W27,144
Blacharska,W29W41W30,144
Skawina,W3W1W39,145
Skawina,W3W47W47,145
Skawina,W3W47W3,145
Skawina,W3W47W9,145
Skawina,W3W47W25,145
Skawina,W3W47W48,145
Skawina,W3W47W49,145
Skawina,W3W47W50,145
Poludnie,W10W10W20,145
Poludnie,W10W10W22,145
Poludnie,W12W11W11,145
Poludnie,W12W11W13,145
Poludnie,W12W15W20,145
Poludnie,W12W15W22,145
Poludnie,W15W12W35,145
Lagiewniki,W18W18W18,145
Lagiewniki,W18W18W32,145
Lagiewniki,W18W21W36,145
Lagiewniki,W22W22W22,145
Lagiewniki,W22W22W20,145
Lagiewniki,W22W16W16,145
Lagiewniki,W22W16W17,145
Blacharska,W29W34W39,145
Blacharska,W29W41W24,145
Blacharska,W29W41W29,145
Blacharska,W29W41W37,145
Blacharska,W29W41W40,145
Blacharska,W29W41W44,145
Blacharska,W29W41W45,145
Skawina,W3W3W3,146
Skawina,W3W3W9,146
Skawina,W3W3W25,146
Skawina,W3W3W47,146
Skawina,W3W3W48,146
Skawina,W3W3W49,146
Skawina,W3W3W50,146
Skawina,W3W1W19,146
Skawina,W3W1W46,146
Poludnie,W10W10W16,146
Poludnie,W10W10W17,146
Poludnie,W12W14W35,146
Poludnie,W12W15W16,146
Poludnie,W12W15W17,146
Poludnie,W16W10W35,146
Lagiewniki,W18W18W36,146
Lagiewniki,W18W21W33,146
Lagiewniki,W18W21W42,146
Lagiewniki,W18W21W43,146
Lagiewniki,W22W22W16,146
Lagiewniki,W22W22W17,146
Lagiewniki,W22W16W23,146
Blacharska,W29W34W19,146
Blacharska,W29W34W46,146
Skawina,W1W1W28,147
Poludnie,W8W8W31,147
Poludnie,W10W10W23,147
Poludnie,W12W11W10,147
Poludnie,W12W11W12,147
Poludnie,W12W15W23,147
Poludnie,W15W12W20,147
Poludnie,W15W12W22,147
Lagiewniki,W18W18W33,147
Lagiewniki,W18W18W42,147
Lagiewniki,W18W18W43,147
Lagiewniki,W18W26W11,147
Lagiewniki,W18W26W13,147
Lagiewniki,W22W22W23,147
Lagiewniki,W22W16W15,147
Lagiewniki,W22W35W11,147
Lagiewniki,W22W35W13,147
Blacharska,W29W27W18,147
Blacharska,W29W27W32,147
Skawina,W3W50W50,148
Skawina,W3W50W3,148
Skawina,W3W50W9,148
Skawina,W3W50W25,148
Skawina,W3W50W47,148
Skawina,W3W50W48,148
Skawina,W3W50W49,148
Poludnie,W10W10W15,148
Poludnie,W12W11W14,148
Poludnie,W12W14W20,148
Poludnie,W12W14W22,148
Poludnie,W12W15W15,148
Poludnie,W15W12W16,148
Poludnie,W15W12W17,148
Poludnie,W16W10W20,148
Poludnie,W16W10W22,148
Poludnie,W17W16W11,148
Poludnie,W17W16W13,148
Lagiewniki,W22W22W15,148
Blacharska,W29W27W36,148
Poludnie,W8W9W9,149
Poludnie,W8W9W3,149
Poludnie,W8W9W25,149
Poludnie,W8W9W47,149
Poludnie,W8W9W48,149
Poludnie,W8W9W49,149
Poludnie,W8W9W50,149
Poludnie,W12W14W16,149
Poludnie,W12W14W17,149
Poludnie,W15W12W23,149
Poludnie,W16W10W16,149
Poludnie,W16W10W17,149
Poludnie,W17W22W11,149
Poludnie,W17W22W13,149
Lagiewniki,W18W21W21,149
Lagiewniki,W18W21W27,149
Lagiewniki,W18W21W30,149
Lagiewniki,W18W21W41,149
Lagiewniki,W18W22W35,149
Lagiewniki,W18W26W10,149
Lagiewniki,W18W26W12,149
Lagiewniki,W22W16W26,149
Lagiewniki,W22W20W35,149
Lagiewniki,W22W26W35,149
Lagiewniki,W22W35W10,149
Lagiewniki,W22W35W12,149
Blacharska,W29W27W33,149
Blacharska,W29W27W42,149
Blacharska,W29W27W43,149
Skawina,W1W1W31,150
Poludnie,W8W1W39,150
Poludnie,W8W47W47,150
Poludnie,W8W47W3,150
Poludnie,W8W47W9,150
Poludnie,W8W47W25,150
Poludnie,W8W47W48,150
Poludnie,W8W47W49,150
Poludnie,W8W47W50,150
Poludnie,W9W8W28,150
Poludnie,W10W10W26,150
Poludnie,W12W14W23,150
Poludnie,W12W15W26,150
Poludnie,W15W12W15,150
Poludnie,W16W10W23,150
Poludnie,W17W16W10,150
Poludnie,W17W16W12,150
Lagiewniki,W18W18W21,150
Lagiewniki,W18W18W27,150
Lagiewniki,W18W18W30,150
Lagiewniki,W18W18W41,150
Lagiewniki,W18W21W24,150
Lagiewniki,W18W21W29,150
Lagiewniki,W18W21W37,150
Lagiewniki,W18W21W38,150
Lagiewniki,W18W21W40,150
Lagiewniki,W18W21W44,150
Lagiewniki,W18W21W45,150
Lagiewniki,W18W26W14,150
Lagiewniki,W22W22W26,150
Lagiewniki,W22W17W11,150
Lagiewniki,W22W17W13,150
Lagiewniki,W22W35W14,150
Blacharska,W29W29W18,150
Blacharska,W29W29W32,150
Poludnie,W8W1W19,151
Poludnie,W8W1W46,151
Poludnie,W8W3W3,151
Poludnie,W8W3W9,151
Poludnie,W8W3W25,151
Poludnie,W8W3W47,151
Poludnie,W8W3W48,151
Poludnie,W8W3W49,151
Poludnie,W8W3W50,151
Poludnie,W12W14W15,151
Poludnie,W16W10W15,151
Poludnie,W17W16W14,151
Poludnie,W17W22W10,151
Poludnie,W17W22W12,151
Lagiewniki,W18W18W24,151
Lagiewniki,W18W18W29,151
Lagiewniki,W18W18W37,151
Lagiewniki,W18W18W38,151
Lagiewniki,W18W18W40,151
Lagiewniki,W18W18W44,151
Lagiewniki,W18W18W45,151
Lagiewniki,W18W22W22,151
Lagiewniki,W18W22W20,151
Lagiewniki,W22W20W20,151
Lagiewniki,W22W20W22,151
Lagiewniki,W22W26W20,151
Lagiewniki,W22W26W22,151
Blacharska,W29W29W36,151
Poludnie,W15W12W26,152
Poludnie,W17W22W14,152
Lagiewniki,W18W22W16,152
Lagiewniki,W18W22W17,152
Lagiewniki,W22W17W10,152
Lagiewniki,W22W17W12,152
Lagiewniki,W22W20W16,152
Lagiewniki,W22W20W17,152
Lagiewniki,W22W26W16,152
Lagiewniki,W22W26W17,152
Blacharska,W29W29W33,152
Blacharska,W29W29W42,152
Blacharska,W29W29W43,152
Blacharska,W29W27W27,152
Blacharska,W29W27W21,152
Blacharska,W29W27W30,152
Blacharska,W29W27W41,152
Skawina,W3W1W28,153
Poludnie,W8W50W50,153
Poludnie,W8W50W3,153
Poludnie,W8W50W9,153
Poludnie,W8W50W25,153
Poludnie,W8W50W47,153
Poludnie,W8W50W48,153
Poludnie,W8W50W49,153
Poludnie,W9W8W31,153
Poludnie,W12W11W35,153
Poludnie,W12W14W26,153
Poludnie,W16W10W26,153
Lagiewniki,W18W22W23,153
Lagiewniki,W18W35W11,153
Lagiewniki,W18W35W13,153
Lagiewniki,W22W17W14,153
Lagiewniki,W22W20W23,153
Lagiewniki,W22W26W23,153
Blacharska,W29W27W24,153
Blacharska,W29W27W29,153
Blacharska,W29W27W37,153
Blacharska,W29W27W38,153
Blacharska,W29W27W40,153
Blacharska,W29W27W44,153
Blacharska,W29W27W45,153
Blacharska,W29W34W28,153
Lagiewniki,W18W22W15,154
Lagiewniki,W22W20W15,154
Lagiewniki,W22W26W15,154
Poludnie,W9W9W9,155
Poludnie,W9W9W3,155
Poludnie,W9W9W25,155
Poludnie,W9W9W47,155
Poludnie,W9W9W48,155
Poludnie,W9W9W49,155
Poludnie,W9W9W50,155
Poludnie,W12W11W20,155
Poludnie,W12W11W22,155
Poludnie,W17W20W11,155
Poludnie,W17W20W13,155
Poludnie,W17W26W11,155
Poludnie,W17W26W13,155
Lagiewniki,W18W26W35,155
Lagiewniki,W18W35W10,155
Lagiewniki,W18W35W12,155
Lagiewniki,W22W35W35,155
Tuchowska,W26W16W11,155
Tuchowska,W26W16W13,155
Tuchowska,W28W19W39,155
Blacharska,W29W29W21,155
Blacharska,W29W29W27,155
Blacharska,W29W29W30,155
Blacharska,W29W29W41,155
Blacharska,W35W16W11,155
Blacharska,W35W16W13,155
Skawina,W3W1W31,156
Poludnie,W9W1W39,156
Poludnie,W9W47W47,156
Poludnie,W9W47W3,156
Poludnie,W9W47W9,156
Poludnie,W9W47W25,156
Poludnie,W9W47W48,156
Poludnie,W9W47W49,156
Poludnie,W9W47W50,156
Poludnie,W12W11W16,156
Poludnie,W12W11W17,156
Poludnie,W17W16W35,156
Lagiewniki,W18W22W26,156
Lagiewniki,W18W35W14,156
Lagiewniki,W22W20W26,156
Lagiewniki,W22W26W26,156
Tuchowska,W26W22W11,156
Tuchowska,W26W22W13,156
Tuchowska,W28W19W19,156
Tuchowska,W28W19W46,156
Blacharska,W29W29W29,156
Blacharska,W29W29W24,156
Blacharska,W29W29W37,156
Blacharska,W29W29W38,156
Blacharska,W29W29W40,156
Blacharska,W29W29W44,156
Blacharska,W29W29W45,156
Blacharska,W29W34W31,156
Blacharska,W35W22W11,156
Blacharska,W35W22W13,156
Poludnie,W9W1W19,157
Poludnie,W9W1W46,157
Poludnie,W9W3W3,157
Poludnie,W9W3W9,157
Poludnie,W9W3W25,157
Poludnie,W9W3W47,157
Poludnie,W9W3W48,157
Poludnie,W9W3W49,157
Poludnie,W9W3W50,157
Poludnie,W12W11W23,157
Poludnie,W17W20W10,157
Poludnie,W17W20W12,157
Poludnie,W17W22W35,157
Poludnie,W17W26W10,157
Poludnie,W17W26W12,157
Lagiewniki,W18W26W20,157
Lagiewniki,W18W26W22,157
Lagiewniki,W20W16W11,157
Lagiewniki,W20W16W13,157
Lagiewniki,W22W35W20,157
Lagiewniki,W22W35W22,157
Tuchowska,W26W16W10,157
Tuchowska,W26W16W12,157
Blacharska,W35W16W10,157
Blacharska,W35W16W12,157
Poludnie,W8W1W28,158
Poludnie,W12W11W15,158
Poludnie,W17W16W20,158
Poludnie,W17W16W22,158
Poludnie,W17W20W14,158
Poludnie,W17W26W14,158
Lagiewniki,W18W26W16,158
Lagiewniki,W18W26W17,158
Lagiewniki,W20W22W11,158
Lagiewniki,W20W22W13,158
Lagiewniki,W22W17W35,158
Lagiewniki,W22W35W16,158
Lagiewniki,W22W35W17,158
Tuchowska,W26W16W14,158
Tuchowska,W26W22W10,158
Tuchowska,W26W22W12,158
Blacharska,W35W16W14,158
Blacharska,W35W22W10,158
Blacharska,W35W22W12,158
Poludnie,W9W50W50,159
Poludnie,W9W50W3,159
Poludnie,W9W50W9,159
Poludnie,W9W50W25,159
Poludnie,W9W50W47,159
Poludnie,W9W50W48,159
Poludnie,W9W50W49,159
Poludnie,W17W16W16,159
Poludnie,W17W16W17,159
Poludnie,W17W22W22,159
Poludnie,W17W22W20,159
Lagiewniki,W18W26W23,159
Lagiewniki,W20W16W10,159
Lagiewniki,W20W16W12,159
Lagiewniki,W22W10W11,159
Lagiewniki,W22W10W13,159
Lagiewniki,W22W35W23,159
Tuchowska,W26W21W18,159
Tuchowska,W26W21W32,159
Tuchowska,W26W22W14,159
Blacharska,W35W21W18,159
Blacharska,W35W21W32,159
Blacharska,W35W22W14,159
Poludnie,W12W11W26,160
Poludnie,W17W16W23,160
Poludnie,W17W22W16,160
Poludnie,W17W22W17,160
